caseid,altid,casenum,altnum,chose,ivtt,ovtt,tottime,totcost,hhid,perid,numalts,dist,wkzone,hmzone,rspopden,rsempden,wkpopden,wkempden,vehavdum,femdum,age,drlicdum,noncadum,numveh,hhsize,hhinc,famtype,hhowndum,numemphh,numadlt,nmlt5,nm5to11,nm12to16,wkccbd,wknccbd,corredis,vehbywrk,vocc,wgt
3145,4,3145,4,0,23.35,54.4,77.75,120,5889,2,2,9.15,191,220,14.48,33.03,23.11,10.04,1,0,56,1,1,2,3,32.5,3,0,3,3,0,0,0,0,0,0,0.67,1,1
3146,1,3146,1,1,4.66,2,6.66,11.16,5890,1,2,0.98,198,198,18.66,70.62,18.66,70.62,1,0,35,1,0,1,1,87.5,7,0,1,1,0,0,0,0,0,0,1,1,1
3146,2,3146,2,0,9.66,2,11.66,5.58,5890,1,2,0.98,198,198,18.66,70.62,18.66,70.62,1,0,35,1,0,1,1,87.5,7,0,1,1,0,0,0,0,0,0,1,1,1
3146,3,3146,3,0,11.66,2,13.66,3.19,5890,1,2,0.98,198,198,18.66,70.62,18.66,70.62,1,0,35,1,0,1,1,87.5,7,0,1,1,0,0,0,0,0,0,1,1,1
3146,4,3146,4,0,3.31,18.01,21.32,60,5890,1,2,0.98,198,198,18.66,70.62,18.66,70.62,1,0,35,1,0,1,1,87.5,7,0,1,1,0,0,0,0,0,0,1,1,1
3146,5,3146,5,0,6.4,2,8.4,0,5890,1,2,0.98,198,198,18.66,70.62,18.66,70.62,1,0,35,1,0,1,1,87.5,7,0,1,1,0,0,0,0,0,0,1,1,1
3146,6,3146,6,0,0,0,21.2,0,5890,1,2,0.98,198,198,18.66,70.62,18.66,70.62,1,0,35,1,0,1,1,87.5,7,0,1,1,0,0,0,0,0,0,1,1,1
3147,1,3147,1,0,31.62,6.5,38.12,259.43,5892,1,2,22.67,202,76,19.97,34.05,134.56,113.09,1,0,25,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3147,2,3147,2,0,36.72,6.5,43.22,129.71,5892,1,2,22.67,202,76,19.97,34.05,134.56,113.09,1,0,25,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3147,3,3147,3,1,38.72,6.5,45.22,74.12,5892,1,2,22.67,202,76,19.97,34.05,134.56,113.09,1,0,25,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3147,4,3147,4,0,40.04,25.07,65.11,241.28,5892,1,2,22.67,202,76,19.97,34.05,134.56,113.09,1,0,25,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3148,1,3148,1,0,31.62,6.5,38.12,259.43,5892,2,2,22.67,202,76,19.97,34.05,134.56,113.09,1,0,50,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3148,2,3148,2,0,36.72,6.5,43.22,129.71,5892,2,2,22.67,202,76,19.97,34.05,134.56,113.09,1,0,50,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3148,3,3148,3,1,38.72,6.5,45.22,74.12,5892,2,2,22.67,202,76,19.97,34.05,134.56,113.09,1,0,50,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3148,4,3148,4,0,40.04,25.07,65.11,241.28,5892,2,2,22.67,202,76,19.97,34.05,134.56,113.09,1,0,50,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3149,1,3149,1,0,31.62,6.5,38.12,259.43,5892,3,2,22.67,202,76,19.97,34.05,134.56,113.09,1,1,50,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3149,2,3149,2,0,36.72,6.5,43.22,129.71,5892,3,2,22.67,202,76,19.97,34.05,134.56,113.09,1,1,50,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3149,3,3149,3,1,38.72,6.5,45.22,74.12,5892,3,2,22.67,202,76,19.97,34.05,134.56,113.09,1,1,50,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3149,4,3149,4,0,40.04,25.07,65.11,241.28,5892,3,2,22.67,202,76,19.97,34.05,134.56,113.09,1,1,50,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3150,1,3150,1,0,31.62,6.5,38.12,259.43,5892,4,2,22.67,202,76,19.97,34.05,134.56,113.09,1,0,23,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3150,2,3150,2,0,36.72,6.5,43.22,129.71,5892,4,2,22.67,202,76,19.97,34.05,134.56,113.09,1,0,23,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3150,3,3150,3,1,38.72,6.5,45.22,74.12,5892,4,2,22.67,202,76,19.97,34.05,134.56,113.09,1,0,23,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3150,4,3150,4,0,40.04,25.07,65.11,241.28,5892,4,2,22.67,202,76,19.97,34.05,134.56,113.09,1,0,23,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3151,1,3151,1,0,31.62,6.5,38.12,259.43,5892,5,2,22.67,202,76,19.97,34.05,134.56,113.09,1,0,26,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3151,2,3151,2,0,36.72,6.5,43.22,129.71,5892,5,2,22.67,202,76,19.97,34.05,134.56,113.09,1,0,26,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3151,3,3151,3,1,38.72,6.5,45.22,74.12,5892,5,2,22.67,202,76,19.97,34.05,134.56,113.09,1,0,26,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3151,4,3151,4,0,40.04,25.07,65.11,241.28,5892,5,2,22.67,202,76,19.97,34.05,134.56,113.09,1,0,26,1,1,6,5,112.5,4,1,5,5,0,0,0,0,1,0,1.2,5,1
3152,1,3152,1,1,10.46,2.5,12.96,92.05,5893,1,2,5.37,198,183,18.66,70.62,27.65,42.96,1,1,39,1,0,2,2,112.5,5,1,1,2,0,0,0,0,0,0,2,1,1
3152,2,3152,2,0,15.46,2.5,17.96,46.02,5893,1,2,5.37,198,183,18.66,70.62,27.65,42.96,1,1,39,1,0,2,2,112.5,5,1,1,2,0,0,0,0,0,0,2,1,1
3152,3,3152,3,0,17.46,2.5,19.96,26.3,5893,1,2,5.37,198,183,18.66,70.62,27.65,42.96,1,1,39,1,0,2,2,112.5,5,1,1,2,0,0,0,0,0,0,2,1,1
3152,4,3152,4,0,17.34,37.72,55.06,120,5893,1,2,5.37,198,183,18.66,70.62,27.65,42.96,1,1,39,1,0,2,2,112.5,5,1,1,2,0,0,0,0,0,0,2,1,1
3152,5,3152,5,0,27.55,2.5,30.05,0,5893,1,2,5.37,198,183,18.66,70.62,27.65,42.96,1,1,39,1,0,2,2,112.5,5,1,1,2,0,0,0,0,0,0,2,1,1
3153,1,3153,1,1,7.02,3,10.02,31.04,5894,2,2,3.27,203,185,20.8,43.63,13.1,25.68,1,0,49,1,1,2,5,42.5,3,0,2,3,0,1,1,0,0,0,1,1,1
3153,2,3153,2,0,12.02,3,15.02,15.52,5894,2,2,3.27,203,185,20.8,43.63,13.1,25.68,1,0,49,1,1,2,5,42.5,3,0,2,3,0,1,1,0,0,0,1,1,1
3153,3,3153,3,0,14.02,3,17.02,8.87,5894,2,2,3.27,203,185,20.8,43.63,13.1,25.68,1,0,49,1,1,2,5,42.5,3,0,2,3,0,1,1,0,0,0,1,1,1
3153,4,3153,4,0,16.19,22.48,38.67,60,5894,2,2,3.27,203,185,20.8,43.63,13.1,25.68,1,0,49,1,1,2,5,42.5,3,0,2,3,0,1,1,0,0,0,1,1,1
3153,5,3153,5,0,17.8,3,20.8,0,5894,2,2,3.27,203,185,20.8,43.63,13.1,25.68,1,0,49,1,1,2,5,42.5,3,0,2,3,0,1,1,0,0,0,1,1,1
3153,6,3153,6,0,0,0,68.4,0,5894,2,2,3.27,203,185,20.8,43.63,13.1,25.68,1,0,49,1,1,2,5,42.5,3,0,2,3,0,1,1,0,0,0,1,1,1
3154,1,3154,1,1,45.56,2.5,48.06,275.81,5895,2,2,31.44,199,395,20.74,137.17,14.07,43.02,1,0,36,1,0,2,3,87.5,3,1,2,2,0,1,0,0,1,0,1,1,1
3154,2,3154,2,0,48.76,2.5,51.26,137.91,5895,2,2,31.44,199,395,20.74,137.17,14.07,43.02,1,0,36,1,0,2,3,87.5,3,1,2,2,0,1,0,0,1,0,1,1,1
3154,3,3154,3,0,50.76,2.5,53.26,78.8,5895,2,2,31.44,199,395,20.74,137.17,14.07,43.02,1,0,36,1,0,2,3,87.5,3,1,2,2,0,1,0,0,1,0,1,1,1
3155,1,3155,1,1,17.04,2.5,19.54,99.67,5896,1,2,11.2,197,165,19.95,27.55,0,13.26,1,1,53,1,0,2,2,67.5,1,1,2,2,0,0,0,0,0,0,1,1,1
3155,2,3155,2,0,22.04,2.5,24.54,49.83,5896,1,2,11.2,197,165,19.95,27.55,0,13.26,1,1,53,1,0,2,2,67.5,1,1,2,2,0,0,0,0,0,0,1,1,1
3155,3,3155,3,0,24.04,2.5,26.54,28.48,5896,1,2,11.2,197,165,19.95,27.55,0,13.26,1,1,53,1,0,2,2,67.5,1,1,2,2,0,0,0,0,0,0,1,1,1
3155,4,3155,4,0,36.41,43.72,80.13,145,5896,1,2,11.2,197,165,19.95,27.55,0,13.26,1,1,53,1,0,2,2,67.5,1,1,2,2,0,0,0,0,0,0,1,1,1
3155,5,3155,5,0,57.15,2.5,59.65,0,5896,1,2,11.2,197,165,19.95,27.55,0,13.26,1,1,53,1,0,2,2,67.5,1,1,2,2,0,0,0,0,0,0,1,1,1
3156,1,3156,1,1,24.32,2,26.32,147.72,5896,2,2,16.65,197,255,19.95,27.55,14,33.94,1,0,57,1,0,2,2,67.5,1,1,2,2,0,0,0,0,0,0,1,1,1
3156,2,3156,2,0,29.42,2,31.42,73.86,5896,2,2,16.65,197,255,19.95,27.55,14,33.94,1,0,57,1,0,2,2,67.5,1,1,2,2,0,0,0,0,0,0,1,1,1
3156,3,3156,3,0,31.42,2,33.42,42.2,5896,2,2,16.65,197,255,19.95,27.55,14,33.94,1,0,57,1,0,2,2,67.5,1,1,2,2,0,0,0,0,0,0,1,1,1
3156,4,3156,4,0,33.06,17.8,50.86,143.05,5896,2,2,16.65,197,255,19.95,27.55,14,33.94,1,0,57,1,0,2,2,67.5,1,1,2,2,0,0,0,0,0,0,1,1,1
3157,1,3157,1,1,17.14,2,19.14,94.26,5901,2,2,10.43,202,167,19.97,34.05,14.35,13.27,1,0,37,1,0,3,3,87.5,99,0,3,3,0,0,0,0,0,0,1,1,1
3157,2,3157,2,0,22.14,2,24.14,47.13,5901,2,2,10.43,202,167,19.97,34.05,14.35,13.27,1,0,37,1,0,3,3,87.5,99,0,3,3,0,0,0,0,0,0,1,1,1
3157,3,3157,3,0,24.14,2,26.14,26.93,5901,2,2,10.43,202,167,19.97,34.05,14.35,13.27,1,0,37,1,0,3,3,87.5,99,0,3,3,0,0,0,0,0,0,1,1,1
3157,4,3157,4,0,15.17,32.2,47.37,150.28,5901,2,2,10.43,202,167,19.97,34.05,14.35,13.27,1,0,37,1,0,3,3,87.5,99,0,3,3,0,0,0,0,0,0,1,1,1
3158,1,3158,1,1,21.78,3,24.78,95.31,5905,1,2,9.79,192,210,16.92,43.67,28.32,2.3,1,1,26,1,0,2,2,42.5,10,0,2,2,0,0,0,0,0,0,1,1,1
3158,2,3158,2,0,26.78,3,29.78,47.65,5905,1,2,9.79,192,210,16.92,43.67,28.32,2.3,1,1,26,1,0,2,2,42.5,10,0,2,2,0,0,0,0,0,0,1,1,1
3158,3,3158,3,0,28.78,3,31.78,27.23,5905,1,2,9.79,192,210,16.92,43.67,28.32,2.3,1,1,26,1,0,2,2,42.5,10,0,2,2,0,0,0,0,0,0,1,1,1
3159,1,3159,1,1,11.84,3.5,15.34,67.14,5905,2,2,7.45,192,165,16.92,43.67,0,13.26,1,1,25,1,0,2,2,42.5,10,0,2,2,0,0,0,0,0,0,1,1,1
3159,2,3159,2,0,16.84,3.5,20.34,33.57,5905,2,2,7.45,192,165,16.92,43.67,0,13.26,1,1,25,1,0,2,2,42.5,10,0,2,2,0,0,0,0,0,0,1,1,1
3159,3,3159,3,0,18.84,3.5,22.34,19.18,5905,2,2,7.45,192,165,16.92,43.67,0,13.26,1,1,25,1,0,2,2,42.5,10,0,2,2,0,0,0,0,0,0,1,1,1
3159,4,3159,4,0,17.77,40.36,58.13,145,5905,2,2,7.45,192,165,16.92,43.67,0,13.26,1,1,25,1,0,2,2,42.5,10,0,2,2,0,0,0,0,0,0,1,1,1
3160,1,3160,1,1,15.78,2.5,18.28,94.35,5907,1,2,10.61,202,165,19.97,34.05,0,13.26,1,0,41,1,0,3,4,67.5,3,1,2,3,1,0,0,0,0,0,1.5,1,1
3160,2,3160,2,0,20.78,2.5,23.28,47.18,5907,1,2,10.61,202,165,19.97,34.05,0,13.26,1,0,41,1,0,3,4,67.5,3,1,2,3,1,0,0,0,0,0,1.5,1,1
3160,3,3160,3,0,22.78,2.5,25.28,26.96,5907,1,2,10.61,202,165,19.97,34.05,0,13.26,1,0,41,1,0,3,4,67.5,3,1,2,3,1,0,0,0,0,0,1.5,1,1
3160,4,3160,4,0,20.58,39.4,59.98,145,5907,1,2,10.61,202,165,19.97,34.05,0,13.26,1,0,41,1,0,3,4,67.5,3,1,2,3,1,0,0,0,0,0,1.5,1,1
3160,5,3160,5,0,54.1,2.5,56.6,0,5907,1,2,10.61,202,165,19.97,34.05,0,13.26,1,0,41,1,0,3,4,67.5,3,1,2,3,1,0,0,0,0,0,1.5,1,1
3161,1,3161,1,1,10.94,6.5,17.44,70.98,5913,1,2,7.96,191,219,14.48,33.03,65.84,27.46,1,1,39,1,0,2,2,55,1,0,2,2,0,0,0,0,0,0,1,1,1
3161,2,3161,2,0,15.94,6.5,22.44,35.49,5913,1,2,7.96,191,219,14.48,33.03,65.84,27.46,1,1,39,1,0,2,2,55,1,0,2,2,0,0,0,0,0,0,1,1,1
3161,3,3161,3,0,17.94,6.5,24.44,20.28,5913,1,2,7.96,191,219,14.48,33.03,65.84,27.46,1,1,39,1,0,2,2,55,1,0,2,2,0,0,0,0,0,0,1,1,1
3161,4,3161,4,0,20.47,25.8,46.27,60,5913,1,2,7.96,191,219,14.48,33.03,65.84,27.46,1,1,39,1,0,2,2,55,1,0,2,2,0,0,0,0,0,0,1,1,1
3162,1,3162,1,1,33.64,8.5,42.14,519.86,5913,2,2,22.79,191,17,14.48,33.03,153.5,386.28,1,0,32,1,0,2,2,55,1,0,2,2,0,0,0,1,0,0,1,1,1
3162,2,3162,2,0,38.64,8.5,47.14,259.93,5913,2,2,22.79,191,17,14.48,33.03,153.5,386.28,1,0,32,1,0,2,2,55,1,0,2,2,0,0,0,1,0,0,1,1,1
3162,3,3162,3,0,40.64,8.5,49.14,148.53,5913,2,2,22.79,191,17,14.48,33.03,153.5,386.28,1,0,32,1,0,2,2,55,1,0,2,2,0,0,0,1,0,0,1,1,1
3162,4,3162,4,0,50.18,22.1,72.28,235,5913,2,2,22.79,191,17,14.48,33.03,153.5,386.28,1,0,32,1,0,2,2,55,1,0,2,2,0,0,0,1,0,0,1,1,1
3163,1,3163,1,1,10.02,2.5,12.52,49.36,5914,1,2,4.56,197,203,19.95,27.55,20.8,43.63,1,1,47,1,0,4,5,67.5,12,1,3,4,0,0,1,0,0,0,1.33,1,1
3163,2,3163,2,0,15.02,2.5,17.52,24.68,5914,1,2,4.56,197,203,19.95,27.55,20.8,43.63,1,1,47,1,0,4,5,67.5,12,1,3,4,0,0,1,0,0,0,1.33,1,1
3163,3,3163,3,0,17.02,2.5,19.52,14.1,5914,1,2,4.56,197,203,19.95,27.55,20.8,43.63,1,1,47,1,0,4,5,67.5,12,1,3,4,0,0,1,0,0,0,1.33,1,1
3163,4,3163,4,0,20.98,27.28,48.26,60,5914,1,2,4.56,197,203,19.95,27.55,20.8,43.63,1,1,47,1,0,4,5,67.5,12,1,3,4,0,0,1,0,0,0,1.33,1,1
3164,1,3164,1,1,3.5,4.5,8,15.43,5915,1,2,1.52,203,190,20.8,43.63,21.97,43.69,1,1,39,1,0,2,2,27.5,5,0,2,2,0,0,0,0,0,0,1,1,1
3164,2,3164,2,0,8.5,4.5,13,7.72,5915,1,2,1.52,203,190,20.8,43.63,21.97,43.69,1,1,39,1,0,2,2,27.5,5,0,2,2,0,0,0,0,0,0,1,1,1
3164,3,3164,3,0,10.5,4.5,15,4.41,5915,1,2,1.52,203,190,20.8,43.63,21.97,43.69,1,1,39,1,0,2,2,27.5,5,0,2,2,0,0,0,0,0,0,1,1,1
3164,4,3164,4,0,2.85,21.2,24.05,60,5915,1,2,1.52,203,190,20.8,43.63,21.97,43.69,1,1,39,1,0,2,2,27.5,5,0,2,2,0,0,0,0,0,0,1,1,1
3164,5,3164,5,0,8.85,4.5,13.35,0,5915,1,2,1.52,203,190,20.8,43.63,21.97,43.69,1,1,39,1,0,2,2,27.5,5,0,2,2,0,0,0,0,0,0,1,1,1
3164,6,3164,6,0,0,0,34.9,0,5915,1,2,1.52,203,190,20.8,43.63,21.97,43.69,1,1,39,1,0,2,2,27.5,5,0,2,2,0,0,0,0,0,0,1,1,1
3165,1,3165,1,1,5.6,2,7.6,21.02,5916,2,2,2.01,196,194,22.36,5.46,17.5,16.68,1,1,52,1,0,3,4,112.5,4,1,3,4,0,0,0,0,0,0,1,1,1
3165,2,3165,2,0,10.6,2,12.6,10.51,5916,2,2,2.01,196,194,22.36,5.46,17.5,16.68,1,1,52,1,0,3,4,112.5,4,1,3,4,0,0,0,0,0,0,1,1,1
3165,3,3165,3,0,12.6,2,14.6,6,5916,2,2,2.01,196,194,22.36,5.46,17.5,16.68,1,1,52,1,0,3,4,112.5,4,1,3,4,0,0,0,0,0,0,1,1,1
3165,4,3165,4,0,9,54.4,63.4,120,5916,2,2,2.01,196,194,22.36,5.46,17.5,16.68,1,1,52,1,0,3,4,112.5,4,1,3,4,0,0,0,0,0,0,1,1,1
3165,5,3165,5,0,12.05,2,14.05,0,5916,2,2,2.01,196,194,22.36,5.46,17.5,16.68,1,1,52,1,0,3,4,112.5,4,1,3,4,0,0,0,0,0,0,1,1,1
3165,6,3165,6,0,0,0,42.2,0,5916,2,2,2.01,196,194,22.36,5.46,17.5,16.68,1,1,52,1,0,3,4,112.5,4,1,3,4,0,0,0,0,0,0,1,1,1
3166,1,3166,1,0,11.36,2.5,13.86,93.88,5919,1,2,5.45,202,181,19.97,34.05,25.24,41.42,1,1,37,1,1,1,1,42.5,7,0,1,1,0,0,0,0,0,0,1,0,1
3166,2,3166,2,0,16.36,2.5,18.86,46.94,5919,1,2,5.45,202,181,19.97,34.05,25.24,41.42,1,1,37,1,1,1,1,42.5,7,0,1,1,0,0,0,0,0,0,1,0,1
3166,3,3166,3,0,18.36,2.5,20.86,26.82,5919,1,2,5.45,202,181,19.97,34.05,25.24,41.42,1,1,37,1,1,1,1,42.5,7,0,1,1,0,0,0,0,0,0,1,0,1
3166,4,3166,4,0,11.5,37.24,48.74,120,5919,1,2,5.45,202,181,19.97,34.05,25.24,41.42,1,1,37,1,1,1,1,42.5,7,0,1,1,0,0,0,0,0,0,1,0,1
3166,5,3166,5,1,28.6,2.5,31.1,0,5919,1,2,5.45,202,181,19.97,34.05,25.24,41.42,1,1,37,1,1,1,1,42.5,7,0,1,1,0,0,0,0,0,0,1,0,1
3167,1,3167,1,1,31.6,2,33.6,259.63,5921,1,2,23.82,204,630,11.01,5.99,15.53,11.23,1,1,38,1,0,3,4,55,99,0,2,3,0,0,1,0,0,0,1.5,1,1
3167,2,3167,2,0,36.6,2,38.6,129.82,5921,1,2,23.82,204,630,11.01,5.99,15.53,11.23,1,1,38,1,0,3,4,55,99,0,2,3,0,0,1,0,0,0,1.5,1,1
3167,3,3167,3,0,38.6,2,40.6,60.47,5921,1,2,23.82,204,630,11.01,5.99,15.53,11.23,1,1,38,1,0,3,4,55,99,0,2,3,0,0,1,0,0,0,1.5,1,1
3168,1,3168,1,1,9.74,2,11.74,61.82,5922,1,2,6.76,188,194,12.34,20.15,17.5,16.68,1,1,30,1,1,1,1,27.5,7,0,1,1,0,0,0,0,0,0,1,1,1
3168,2,3168,2,0,14.74,2,16.74,30.91,5922,1,2,6.76,188,194,12.34,20.15,17.5,16.68,1,1,30,1,1,1,1,27.5,7,0,1,1,0,0,0,0,0,0,1,1,1
3168,3,3168,3,0,16.74,2,18.74,17.66,5922,1,2,6.76,188,194,12.34,20.15,17.5,16.68,1,1,30,1,1,1,1,27.5,7,0,1,1,0,0,0,0,0,0,1,1,1
3168,4,3168,4,0,21.56,56.2,77.76,120,5922,1,2,6.76,188,194,12.34,20.15,17.5,16.68,1,1,30,1,1,1,1,27.5,7,0,1,1,0,0,0,0,0,0,1,1,1
3169,1,3169,1,0,33.64,7.5,41.14,195.07,5923,2,2,22.07,192,56,16.92,43.67,54.04,94.73,1,1,50,1,0,2,3,55,14,1,3,3,0,0,0,0,1,0,0.67,4,1
3169,2,3169,2,0,38.74,7.5,46.24,97.53,5923,2,2,22.07,192,56,16.92,43.67,54.04,94.73,1,1,50,1,0,2,3,55,14,1,3,3,0,0,0,0,1,0,0.67,4,1
3169,3,3169,3,1,40.74,7.5,48.24,55.73,5923,2,2,22.07,192,56,16.92,43.67,54.04,94.73,1,1,50,1,0,2,3,55,14,1,3,3,0,0,0,0,1,0,0.67,4,1
3169,4,3169,4,0,43.9,22.6,66.5,204.81,5923,2,2,22.07,192,56,16.92,43.67,54.04,94.73,1,1,50,1,0,2,3,55,14,1,3,3,0,0,0,0,1,0,0.67,4,1
3170,1,3170,1,1,9.26,3.5,12.76,40.98,5924,1,2,4.23,206,189,17.38,30.12,12.15,46.07,1,1,27,1,0,1,1,47.5,7,0,1,1,0,0,0,0,0,0,1,1,1
3170,2,3170,2,0,14.26,3.5,17.76,20.49,5924,1,2,4.23,206,189,17.38,30.12,12.15,46.07,1,1,27,1,0,1,1,47.5,7,0,1,1,0,0,0,0,0,0,1,1,1
3170,3,3170,3,0,16.26,3.5,19.76,11.71,5924,1,2,4.23,206,189,17.38,30.12,12.15,46.07,1,1,27,1,0,1,1,47.5,7,0,1,1,0,0,0,0,0,0,1,1,1
3170,4,3170,4,0,16.63,33.37,50,158.66,5924,1,2,4.23,206,189,17.38,30.12,12.15,46.07,1,1,27,1,0,1,1,47.5,7,0,1,1,0,0,0,0,0,0,1,1,1
3171,1,3171,1,1,17.18,2.5,19.68,98.27,5926,1,2,11.06,198,165,18.66,70.62,0,13.26,1,0,32,1,0,2,1,27.5,7,0,1,1,0,0,0,0,0,0,2,1,1
3171,2,3171,2,0,22.18,2.5,24.68,49.14,5926,1,2,11.06,198,165,18.66,70.62,0,13.26,1,0,32,1,0,2,1,27.5,7,0,1,1,0,0,0,0,0,0,2,1,1
3171,3,3171,3,0,24.18,2.5,26.68,28.08,5926,1,2,11.06,198,165,18.66,70.62,0,13.26,1,0,32,1,0,2,1,27.5,7,0,1,1,0,0,0,0,0,0,2,1,1
3171,4,3171,4,0,26.86,39.4,66.26,145,5926,1,2,11.06,198,165,18.66,70.62,0,13.26,1,0,32,1,0,2,1,27.5,7,0,1,1,0,0,0,0,0,0,2,1,1
3172,1,3172,1,1,3.16,3.5,6.66,50.98,5928,1,2,0.55,181,181,25.24,41.42,25.24,41.42,1,0,25,1,0,3,1,22.5,7,0,1,1,0,0,0,0,0,0,3,1,1
3172,2,3172,2,0,8.16,3.5,11.66,25.49,5928,1,2,0.55,181,181,25.24,41.42,25.24,41.42,1,0,25,1,0,3,1,22.5,7,0,1,1,0,0,0,0,0,0,3,1,1
3172,3,3172,3,0,10.16,3.5,13.66,14.56,5928,1,2,0.55,181,181,25.24,41.42,25.24,41.42,1,0,25,1,0,3,1,22.5,7,0,1,1,0,0,0,0,0,0,3,1,1
3172,4,3172,4,0,2.4,15.37,17.77,60,5928,1,2,0.55,181,181,25.24,41.42,25.24,41.42,1,0,25,1,0,3,1,22.5,7,0,1,1,0,0,0,0,0,0,3,1,1
3172,5,3172,5,0,4,3.5,7.5,0,5928,1,2,0.55,181,181,25.24,41.42,25.24,41.42,1,0,25,1,0,3,1,22.5,7,0,1,1,0,0,0,0,0,0,3,1,1
3172,6,3172,6,0,0,0,15.1,0,5928,1,2,0.55,181,181,25.24,41.42,25.24,41.42,1,0,25,1,0,3,1,22.5,7,0,1,1,0,0,0,0,0,0,3,1,1
3173,1,3173,1,1,27.9,7.5,35.4,961.32,5929,1,2,18.27,178,2,20.8,28.71,105.7,625.58,1,1,36,1,0,2,3,112.5,3,1,2,2,1,0,0,1,0,0,1,1,1
3173,2,3173,2,0,33,7.5,40.5,480.66,5929,1,2,18.27,178,2,20.8,28.71,105.7,625.58,1,1,36,1,0,2,3,112.5,3,1,2,2,1,0,0,1,0,0,1,1,1
3173,3,3173,3,0,35,7.5,42.5,274.66,5929,1,2,18.27,178,2,20.8,28.71,105.7,625.58,1,1,36,1,0,2,3,112.5,3,1,2,2,1,0,0,1,0,0,1,1,1
3173,4,3173,4,0,39.23,19.48,58.71,286,5929,1,2,18.27,178,2,20.8,28.71,105.7,625.58,1,1,36,1,0,2,3,112.5,3,1,2,2,1,0,0,1,0,0,1,1,1
3174,1,3174,1,1,11.6,8,19.6,60.6,5930,2,2,6.65,179,164,23.47,53.54,43.66,44.33,1,0,40,1,0,2,2,145,10,1,2,2,0,0,0,0,0,0,1,1,1
3174,2,3174,2,0,16.6,8,24.6,30.3,5930,2,2,6.65,179,164,23.47,53.54,43.66,44.33,1,0,40,1,0,2,2,145,10,1,2,2,0,0,0,0,0,0,1,1,1
3174,3,3174,3,0,18.6,8,26.6,17.32,5930,2,2,6.65,179,164,23.47,53.54,43.66,44.33,1,0,40,1,0,2,2,145,10,1,2,2,0,0,0,0,0,0,1,1,1
3174,4,3174,4,0,9.91,22,31.91,87.67,5930,2,2,6.65,179,164,23.47,53.54,43.66,44.33,1,0,40,1,0,2,2,145,10,1,2,2,0,0,0,0,0,0,1,1,1
3175,2,3175,2,0,30.78,2,32.78,84.58,5934,2,2,18.47,136,209,14.75,9.93,13.54,26.57,1,1,35,0,1,4,2,87.5,1,0,2,2,0,0,0,0,0,0,2,0,1
3175,3,3175,3,0,32.78,2,34.78,48.33,5934,2,2,18.47,136,209,14.75,9.93,13.54,26.57,1,1,35,0,1,4,2,87.5,1,0,2,2,0,0,0,0,0,0,2,0,1
3175,4,3175,4,1,59.5,56.32,115.82,120,5934,2,2,18.47,136,209,14.75,9.93,13.54,26.57,1,1,35,0,1,4,2,87.5,1,0,2,2,0,0,0,0,0,0,2,0,1
3176,1,3176,1,1,4.56,2,6.56,11.42,5936,1,2,0.85,154,154,18.61,14.71,18.61,14.71,1,1,55,1,0,4,4,55,4,1,4,4,0,0,0,0,0,0,1,1,1
3176,2,3176,2,0,9.56,2,11.56,5.71,5936,1,2,0.85,154,154,18.61,14.71,18.61,14.71,1,1,55,1,0,4,4,55,4,1,4,4,0,0,0,0,0,0,1,1,1
3176,3,3176,3,0,11.56,2,13.56,3.26,5936,1,2,0.85,154,154,18.61,14.71,18.61,14.71,1,1,55,1,0,4,4,55,4,1,4,4,0,0,0,0,0,0,1,1,1
3176,4,3176,4,0,1.86,18.97,20.83,60,5936,1,2,0.85,154,154,18.61,14.71,18.61,14.71,1,1,55,1,0,4,4,55,4,1,4,4,0,0,0,0,0,0,1,1,1
3176,5,3176,5,0,6.55,2,8.55,0,5936,1,2,0.85,154,154,18.61,14.71,18.61,14.71,1,1,55,1,0,4,4,55,4,1,4,4,0,0,0,0,0,0,1,1,1
